"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Entrez","Description"
"803","AT3G54820",152.309995877431,1.35184652828899,0.307066452107299,0.000491501977568051,0.00770634615901146,"PIP2-5",824647,"plasma membrane intrinsic protein 2;5(PIP2;5)"
"804","AT5G17330",169.515270849165,6.39648975010945,0.770729721798849,2.63987227531155e-14,2.7000178189037e-12,"GAD1",831599,"glutamate decarboxylase(GAD)"
"805","AT4G23590",174.195344422902,2.08064080332728,0.359505394528343,6.88679323664897e-07,2.18636402242542e-05,"AT4G23590",828459,"Tyrosine transaminase family protein(AT4G23590)"
"806","AT1G67040",137.018472363571,2.0593982412631,0.307289403742524,9.73567131601147e-09,4.36061377544694e-07,"AT1G67040",843024,"DnaA initiator-associating protein(TRM22)"
"807","AT5G61480",130.621241274525,1.46200712125025,0.279150559723436,3.41228296159499e-05,0.000746488627607143,"TDR",836269,"Leucine-rich repeat protein kinase family protein(PXY)"
"808","AT3G52360",115.522559442458,1.39716134546533,0.247106038460596,1.56834642840515e-05,0.000373578989584814,"AT3G52360",824401,"transmembrane protein(AT3G52360)"
"809","AT3G07010",152.32914706191,1.24567905459901,0.210893621433309,2.25642733689861e-05,0.000516401744160809,"AT3G07010",819886,"Pectin lyase-like superfamily protein(AT3G07010)"
"810","AT3G10840",140.347058858088,2.43610417762627,0.254999460947288,2.52500800402345e-16,3.45525578040229e-14,"AT3G10840",820253,"alpha/beta-Hydrolases superfamily protein(AT3G10840)"
"811","AT4G37490",128.650500314531,1.67020333309345,0.196528136182875,2.33588771398584e-11,1.60376069276495e-09,"CYCB1-1",829904,"CYCLIN B1;1(CYCB1;1)"
"812","AT5G16250",214.610015908671,3.85443042149916,2.07441607091943,0.00200645811308062,0.0259193632029594,"AT5G16250",831485,"transmembrane protein(AT5G16250)"
"813","AT4G02700",180.963380331985,4.65308720785001,0.682040880765894,4.15086653830908e-11,2.70037684764357e-09,"SULTR3",828201,"sulfate transporter 3;2(SULTR3;2)"
"814","AT3G51290",139.834411869202,1.28404015049244,0.214422923583408,1.2037149177629e-05,0.000293416601944122,"AT3G51290",824292,"pyridoxal-phosphate-dependent serine hydroxymethyltransferase, putative (DUF632)(AT3G51290)"
"815","AT4G38950",134.21271049215,1.02762732730072,0.214256786977168,0.00146436521498386,0.0199013250655546,"AT4G38950",830050,"ATP binding microtubule motor family protein(AT4G38950)"
"816","AT4G08850",129.12174613744,1.72144446945009,0.256655683320546,5.17792458849028e-08,2.02643746912868e-06,"AT4G08850",826456,"Leucine-rich repeat receptor-like protein kinase family protein(AT4G08850)"
"817","AT3G61220",143.405045564159,2.81716156903504,0.26305854208037,4.82964073242599e-21,1.06477479347552e-18,"SDR1",825294,"NAD(P)-binding Rossmann-fold superfamily protein(SDR1)"
"818","AT3G45730",86.6064148475182,2.77047979250468,0.396432949290568,2.63376193708493e-10,1.50602606212217e-08,"AT3G45730",823715,"hypothetical protein(AT3G45730)"
"819","AT5G52870",120.893810928992,1.26488360240262,0.260885235490315,0.000269773754596612,0.00460262324910231,"MAKR5",835364,"membrane-associated kinase regulator(MAKR5)"
"820","AT1G53920",148.174944721788,2.71545877157197,0.282102871473748,2.85605249860956e-17,4.26088674266248e-15,"GLIP5",841830,"GDSL-motif lipase 5(GLIP5)"
"821","AT1G22440",164.3697361046,1.03191474622689,0.218250929292544,0.00165420546671308,0.0219392336506746,"AT1G22440",838850,"Zinc-binding alcohol dehydrogenase family protein(AT1G22440)"
"822","AT2G24610",149.486244123674,1.88332790580154,0.218377668577657,2.79993383514914e-12,2.17867792772664e-10,"CNGC14",816997,"cyclic nucleotide-gated channel 14(CNGC14)"
"823","AT4G31760",140.865732372997,3.05045715756591,0.328221773349299,1.99492907210381e-16,2.76806871669118e-14,"PER46",829304,"peroxidase superfamily protein(AT4G31760)"
"824","AT5G25170",131.171806423043,1.05223715206395,0.253033205177285,0.00381038109704888,0.0449765507005616,"AT5G25170",832588,"PPPDE putative thiol peptidase family protein(AT5G25170)"
"825","AT3G06770",135.62323294063,1.21788614852931,0.250753292363613,0.000344323361775764,0.00568391359763287,"AT3G06770",819862,"Pectin lyase-like superfamily protein(AT3G06770)"
"826","AT3G18890",134.390606720107,1.40492897426994,0.275835000504121,6.83118445488397e-05,0.00138468843265317,"TIC62",821422,"NAD(P)-binding Rossmann-fold superfamily protein(Tic62)"
"827","AT5G55340",157.718389427011,1.74640855144881,0.365689233286668,3.94566285247817e-05,0.000848210642674669,"AT5",835627,"MBOAT (membrane bound O-acyl transferase) family protein(AT5G55340)"
"828","AT1G24625",132.230769180521,2.81307919910878,0.319357867545123,5.63377549989692e-15,6.38773562679741e-13,"ZFP7",839077,"zinc finger protein 7(ZFP7)"
"829","AT5G55930",136.996152693221,1.36505755003879,0.253432198597109,4.42916684208416e-05,0.000939930785889132,"OPT1",835691,"oligopeptide transporter 1(OPT1)"
"830","AT5G38520",153.733562854413,2.01297406793874,0.256847454484524,6.10486306620405e-11,3.8700540881668e-09,"AT5G38520",833840,"alpha/beta-Hydrolases superfamily protein(AT5G38520)"
"831","AT4G34420",133.934723065382,1.37029029674162,0.177475198449051,1.58614675492039e-08,6.87168644347826e-07,"AT4G34420",829593,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G34420)"
"832","AT2G39660",122.346222669632,1.6159028390247,0.225575313550602,1.967773669994e-08,8.32506719829871e-07,"BIK1",818549,"botrytis-induced kinase1(BIK1)"
"833","AT3G53260",122.485540348797,2.06884443309929,0.267804053424049,6.59141766703844e-11,4.11875371757887e-09,"PAL2",824493,"phenylalanine ammonia-lyase 2(PAL2)"
"834","AT5G57980",131.5123053317,-0.915345026157971,0.196316363947406,0.00428596128019041,0.0496161281922626,"NRPB5L1",835909,"RNA polymerase II fifth largest subunit, C(RPB5C)"
"835","AT1G52560",104.920757119337,2.32162022834995,0.456646605767,3.02550750816018e-06,8.50313314120599e-05,"HSP26.5",841687,"HSP20-like chaperones superfamily protein(AT1G52560)"
"836","AT2G31380",124.584914613048,3.21056361185779,0.321797987169115,3.64320640504165e-19,6.75593471858285e-17,"BBX25",817696,"salt tolerance homologue(STH)"
"837","AT1G14170",138.805907794101,1.46424360938195,0.235534404976538,1.57698649768166e-06,4.66327363442616e-05,"AT1G14170",837976,"RNA-binding KH domain-containing protein(AT1G14170)"
"838","AT3G06110",94.8818944331133,2.16659839451205,0.421269393231091,3.63959145881186e-06,0.000100164510616915,"DSPTP1B",819784,"MAPK phosphatase 2(MKP2)"
"839","AT3G07990",162.428184175356,3.82908518435869,0.430885873671114,8.92114631017533e-16,1.11839842516558e-13,"SCPL27",819990,"serine carboxypeptidase-like 27(SCPL27)"
"840","AT4G02130",144.164552846001,1.37311393654652,0.271366095284739,9.25518854752477e-05,0.00180571731720734,"GATL6",827438,"galacturonosyltransferase 6(GATL6)"
"841","AT1G10750",117.118643296228,-0.895489069500628,0.178269620711151,0.00282745729383701,0.0346513744335408,"AT1G10750",837618,"carboxyl-terminal peptidase, putative (DUF239)(AT1G10750)"
"842","AT2G19460",138.427385375946,1.86860749441673,0.20551391722887,2.29709223960553e-13,2.03724211957905e-11,"AT2G19460",816465,"DUF3511 domain protein (DUF3511)(AT2G19460)"
"843","AT1G79410",121.582306708972,2.47497770494568,0.381261556946096,6.57637827566013e-09,3.03461622664298e-07,"5-Oct",844279,"organic cation/carnitine transporter5(OCT5)"
"844","AT3G58790",117.87227235022,1.89807997796163,0.341081820639806,1.9378467925743e-06,5.64621968550064e-05,"GAUT15",825048,"galacturonosyltransferase 15(GAUT15)"
"845","AT1G56720",133.823123694554,1.07691979333682,0.199037888550213,0.000317485441820004,0.00527600178944097,"AT1G56720",842128,"Protein kinase superfamily protein(AT1G56720)"
"846","AT5G56460",101.040215142603,1.27367144536472,0.271313507972994,0.000374183134587992,0.00609759633552194,"AT5G56460",835747,"Protein kinase superfamily protein(AT5G56460)"
"847","AT1G29670",159.56380259292,6.0759826729727,1.13058964209743,6.31756869035673e-08,2.43365587739397e-06,"AT1G29670",839844,"GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G29670)"
"848","AT2G32190",98.9899268336863,1.87241494634959,0.526978152408167,0.000718502470910015,0.0106630710753901,"AT2G32190",817778,"cysteine-rich/transmembrane domain A-like protein(AT2G32190)"
"849","AT1G20070",127.31012711667,-1.27022908000825,0.267731186622551,0.000342527168025985,0.00565897091421448,"AT1G20070",838596,"hypothetical protein(AT1G20070)"
"850","AT1G62660",158.076961523577,4.52550147406564,0.562180807502857,1.28203512118902e-13,1.1886981717118e-11,"BFRUCT3",842563,"Glycosyl hydrolases family 32 protein(AT1G62660)"
"851","AT3G48240",106.890002604655,-1.1416847366507,0.282950484416872,0.002866570456518,0.03502370135359,"AT3G48240",823982,"Octicosapeptide/Phox/Bem1p family protein(AT3G48240)"
"852","AT5G19250",172.117068565232,2.41882488392309,0.799810293810353,0.000827305724556254,0.0120968313829368,"AT5G19250",832045,"Glycoprotein membrane precursor GPI-anchored(AT5G19250)"
"853","AT5G62340",188.245808835934,2.54247454188187,0.777251495312513,0.000525671399682412,0.00816148036971707,"AT5G62340",836355,"Plant invertase/pectin methylesterase inhibitor superfamily protein(AT5G62340)"
"854","AT1G68780",125.534491499216,5.40457684482037,0.444886621360248,4.35350094166095e-30,1.91960368187637e-27,"AT1G68780",843209,"RNI-like superfamily protein(AT1G68780)"
"855","AT5G23220",165.115804640035,4.43660085331242,0.698279602066776,8.85769966361716e-10,4.69931755950513e-08,"NIC3",832386,"nicotinamidase 3(NIC3)"
"856","AT4G16780",92.8663117274361,1.31764768157427,0.292660985730279,0.000461391799829839,0.00730641348142352,"HAT4",827384,"homeobox protein 2(HB-2)"
"857","AT2G26640",114.315942709565,2.16924120802549,0.228742128282212,1.50106893943931e-15,1.81611035953383e-13,"KCS11",817205,"3-ketoacyl-CoA synthase 11(KCS11)"
"858","AT1G03990",107.872213329765,-1.99043835189272,0.31998361724784,1.03315485550104e-07,3.76835636817125e-06,"FAO1",839342,"Long-chain fatty alcohol dehydrogenase family protein(AT1G03990)"
"859","AT5G23910",123.762114308733,1.88349903230092,0.293036643990488,7.87645178403621e-08,2.95433943854152e-06,"AT5G23910",832456,"ATP binding microtubule motor family protein(AT5G23910)"
"860","AT1G52230",152.712145410176,2.60774982841737,0.515949678543945,2.45230575626024e-06,7.02145033415812e-05,"PSAH2",841653,"photosystem I subunit H2(PSAH2)"
"861","AT3G09520",122.03703339498,1.99788922539728,0.417625048177849,2.11786771740584e-05,0.000488636409869381,"ATEXO70H4",820109,"exocyst subunit exo70 family protein H4(EXO70H4)"
"862","AT1G57770",125.163438763909,1.40814136486499,0.248576965701173,1.29260200777689e-05,0.000312778159003768,"AT1G57770",842152,"FAD/NAD(P)-binding oxidoreductase family protein(AT1G57770)"
"863","AT2G19620",110.066089577313,1.1442801349327,0.195867163298173,5.60224569353761e-05,0.00115912157509044,"NDL3",816481,"N-MYC downregulated-like 3(NDL3)"
"864","AT4G00900",102.202819468385,1.94396691033902,0.215746335786225,1.56706314719646e-13,1.4133484984851e-11,"ECA2",827984,"ER-type Ca2+-ATPase 2(ECA2)"
"865","AT2G32120",97.7095412928226,1.23960733115588,0.250476304852679,0.000246289754379943,0.00426057655310098,"HSP70-8",817771,"heat-shock protein 70T-2(HSP70T-2)"
"866","AT4G11320",133.698745532446,3.41501038438418,0.316016059922451,1.58677385175528e-22,3.70409020782686e-20,"AT4G11320",826734,"Papain family cysteine protease(AT4G11320)"
"867","AT1G65310",115.119711551956,1.61651871998681,0.309538905248335,1.98627502250841e-05,0.000460955192942828,"XTH17",842839,"xyloglucan endotransglucosylase/hydrolase 17(XTH17)"
"868","AT3G16140",137.820445964615,2.40448970622826,0.376024462508388,1.36513378514267e-08,5.95732382997554e-07,"PSAH1",820859,"photosystem I subunit H-1(PSAH-1)"
"869","AT3G63300",95.2268131699012,2.31683288714137,0.343327161234454,3.15569970322387e-09,1.5163450740674e-07,"FKD1",825505,"FORKED 1(FKD1)"
"870","AT2G35470",116.389144440063,1.4065613100195,0.335800879795871,0.000659272558095242,0.0098726687530006,"AT2G35470",818112,"ribosome maturation factor(AT2G35470)"
"871","AT1G05710",91.0543953360977,1.09787305374083,0.273608744574951,0.00376041954036487,0.0444132407856666,"AT1G05710",837078,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G05710)"
"872","AT3G53190",136.616865188701,4.10748773024309,0.434865655029703,5.32769095976912e-18,8.59447512388121e-16,"AT3G53190",824485,"Pectin lyase-like superfamily protein(AT3G53190)"
"873","AT3G17040",127.305658697428,3.37751319776176,0.380259178150818,8.38915172077142e-16,1.06758505777995e-13,"HCF107",820961,"high chlorophyll fluorescent 107(HCF107)"
"874","AT1G19830",128.135360350832,2.41723078611514,0.255278159249198,3.49031899799666e-16,4.71121833729591e-14,"AT1G19830",838570,"SAUR-like auxin-responsive protein family(AT1G19830)"
"875","AT5G15930",119.592312543308,1.07800222919412,0.265732430468292,0.00387181914235635,0.0456203298234173,"PAM1",831450,"plant adhesion molecule 1(PAM1)"
"876","AT5G19220",151.139426942065,3.29853885743086,0.606005516212222,2.74801576337234e-07,9.36875064894055e-06,"ADG2",832042,"ADP glucose pyrophosphorylase large subunit 1(APL1)"
"877","AT2G39310",158.453265367968,6.91735428839258,1.13302488393855,2.93399790220786e-09,1.42575586584202e-07,"JAL22",818516,"jacalin-related lectin 22(JAL22)"
"878","AT2G39470",143.727806637043,1.63743671626426,0.32101748256903,3.34592129896741e-05,0.000734400115200347,"PNSL1",818532,"PsbP-like protein 2(PnsL1)"
"879","AT3G24670",121.049484786705,0.957380003567867,0.205034557475852,0.00315063203463315,0.0380029427545234,"AT3G24670",822063,"Pectin lyase-like superfamily protein(AT3G24670)"
"880","AT1G16390",143.828317309698,2.40217825801774,0.491857469203526,6.00951275172633e-06,0.000157517505970613,"3-Oct",838209,"organic cation/carnitine transporter 3(OCT3)"
"881","AT1G67370",85.1683429411135,2.11511966394574,0.470131012238851,3.47926476028311e-05,0.000758632652456455,"ASY1",843058,"DNA-binding HORMA family protein(ASY1)"
"882","AT3G07650",86.1787444758127,1.22524887497809,0.244594367949041,0.00024343603667291,0.00421488467684457,"COL9",819956,"CONSTANS-like 9(COL9)"
"883","AT3G54890",139.941044595245,2.89311513413892,0.444837930521208,2.32504440561421e-09,1.15333827740493e-07,"LHCA1",824654,"chlorophyll a-b binding protein 6(LHCA1)"
"884","AT4G17350",110.114776667488,0.983380571147519,0.22694835885128,0.00429770504411507,0.0496940929401697,"AT4G17350",827447,"auxin canalization protein (DUF828)(AT4G17350)"
"885","AT4G37370",86.3681398298706,1.44571780307815,0.338076688081527,0.000432282354006919,0.00691164098969,"CYP81D8",829891,"cytochrome P450, family 81, subfamily D, polypeptide 8(CYP81D8)"
"886","AT5G62630",109.870985652643,1.50409753548978,0.432619035223475,0.00213356127065103,0.0273365713498273,"HIPL2",836384,"hipl2 protein precursor(HIPL2)"
"887","AT1G15820",134.907453080675,5.92663797982073,0.694284357967171,1.03450197545562e-15,1.26707334549323e-13,"LHCB6",838151,"light harvesting complex photosystem II subunit 6(LHCB6)"
"888","AT5G65890",109.745873544399,-1.22891260744852,0.261031675607337,0.000467790722056792,0.00739005056293858,"ACR1",836718,"ACT domain repeat 1(ACR1)"
"889","AT2G23000",133.333182172097,9.24047026783485,2.22310949225167,2.8654762021516e-12,2.21232602346662e-10,"SCPL10",816831,"serine carboxypeptidase-like 10(scpl10)"
"890","AT5G04820",102.80205282842,1.68110852171215,0.175273311654286,7.72902375160727e-14,7.30282329901864e-12,"OFP13",830361,"ovate family protein 13(OFP13)"
"891","AT1G27730",84.6317780523036,2.71245185374432,0.286207978013601,7.52377024615659e-17,1.08178731321912e-14,"ZAT10",839666,"salt tolerance zinc finger(STZ)"
"892","AT4G32980",129.077763691767,1.33831573948184,0.326300390044392,0.000986660975219399,0.0141250556062795,"ATH1",829435,"homeobox protein ATH1(ATH1)"
"893","AT1G69780",123.097573512526,5.4919962097979,0.570958668033956,1.01297861733015e-19,2.00995217250648e-17,"ATHB-13",843314,"Homeobox-leucine zipper protein family(ATHB13)"
"894","AT5G37010",115.638030335564,1.44842244675194,0.352633585668277,0.000649999070247389,0.00976327142456373,"AT5G37010",833671,"rho GTPase-activating protein(AT5G37010)"
"895","AT2G36145",126.661345415358,1.49161894981665,0.415179850447733,0.00158274277632037,0.0211480014597634,"AT2G36145",818187,"hypothetical protein(AT2G36145)"
"896","AT1G79720",124.524264961764,1.44322342428009,0.219142439933422,5.0845990825365e-07,1.65391172124081e-05,"AT1G79720",844311,"Eukaryotic aspartyl protease family protein(AT1G79720)"
"897","AT4G33180",92.6378844930954,1.43962563970225,0.304325529476725,0.000157050527666653,0.0028720705713933,"AT4G33180",829455,"alpha/beta-Hydrolases superfamily protein(AT4G33180)"
"898","AT1G29640",78.9092614978967,1.01265286472154,0.239041461471872,0.00429236191411957,0.049661250787149,"AT1G29640",839841,"senescence regulator (Protein of unknown function, DUF584)(AT1G29640)"
"899","AT2G05760",89.4284502325248,0.941117304355746,0.207483793441508,0.00426484740203389,0.0494293820976381,"NAT1",815127,"Xanthine/uracil permease family protein(AT2G05760)"
"900","AT3G06868",111.66065931869,1.26791277210912,0.244758416913653,0.000124832813442247,0.00236123230154534,"AT3G06868",6241205,"vitellogenin-like protein(AT3G06868)"
"901","AT2G32930",86.7547706197481,1.23748127041083,0.299387652740711,0.00150106577131897,0.020294547892335,"ZFN2",817855,"zinc finger nuclease 2(ZFN2)"
"902","AT5G47230",116.793560807695,2.67579936111066,0.441065816538101,2.7146599580316e-08,1.11520254424975e-06,"ERF5",834770,"ethylene responsive element binding factor 5(ERF5)"
"903","AT1G51110",130.214597762949,1.29880078095075,0.341180721787177,0.0022611192887081,0.0286387921955098,"PAP12",841534,"Plastid-lipid associated protein PAP / fibrillin family protein(AT1G51110)"
"904","AT1G53440",101.963711570039,1.49499458509495,0.392552963006321,0.00105317955491742,0.0149052701345731,"AT1G53440",841779,"Leucine-rich repeat transmembrane protein kinase(AT1G53440)"
"905","AT3G08940",117.278045601668,2.16050650046636,0.568112981274298,0.000222919739489477,0.00390739705914329,"LHCB4.2",820043,"light harvesting complex photosystem II(LHCB4.2)"
"906","AT1G07720",120.474353992398,2.88181164205197,0.357993921451435,2.53946058794203e-13,2.21973466898439e-11,"KCS3",837286,"3-ketoacyl-CoA synthase 3(KCS3)"
"907","AT2G26150",85.4674435145573,1.59786473962037,0.379881492501521,0.000303502005612641,0.00509914207905675,"HSFA2",817155,"heat shock transcription factor A2(HSFA2)"
"908","AT5G64210",102.569902680299,-1.86774332466926,0.273399060537071,1.58503598677573e-08,6.87168644347826e-07,"AOX2",836542,"alternative oxidase 2(AOX2)"
"909","AT4G24780",107.128676963252,1.72861032993231,0.24869084547971,2.35340918395427e-08,9.81015651849175e-07,"AT4G24780",828580,"Pectin lyase-like superfamily protein(AT4G24780)"
"910","AT1G55330",129.876350906851,3.58502980814546,0.536471444678058,2.49564885940019e-10,1.43117527942828e-08,"AGP21",841979,"arabinogalactan protein 21(AGP21)"
"911","AT1G55260",129.82461732916,2.39251900167974,0.327621908187483,3.17967620902769e-10,1.78728428723874e-08,"AT1G55260",841970,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G55260)"
"912","AT3G55470",87.4778226773428,2.31801914610329,0.265968490305133,7.18390421546629e-14,6.82024054752546e-12,"AT3G55470",824713,"Calcium-dependent lipid-binding (CaLB domain) family protein(AT3G55470)"
"913","AT1G60630",119.505159436113,2.86047315885312,0.305937538846393,2.82344694633092e-16,3.83718043213e-14,"AT1G60630",842357,"Leucine-rich repeat protein kinase family protein(AT1G60630)"
"914","AT2G20950",84.9424643751937,1.96950573055128,0.559061230708819,0.00062643837761311,0.0095028977741585,"AT2G20950",816629,"phospholipase-like protein (PEARLI 4) family protein(AT2G20950)"
"915","AT2G14100",130.660075918532,1.81227248900077,0.351641605686638,1.34046098547913e-05,0.000323176511225721,"CYP705A13",815896,"cytochrome P450, family 705, subfamily A, polypeptide 13(CYP705A13)"
"916","AT1G72180",118.588790926804,2.78241352587442,0.353297087596776,9.45223965042017e-13,7.71816210467642e-11,"AT1G72180",843550,"Leucine-rich receptor-like protein kinase family protein(AT1G72180)"
"917","AT1G68300",88.5495790195353,1.56889505155978,0.382014505432396,0.000425255053548221,0.0068102588962904,"AT1G68300",843159,"Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G68300)"
"918","AT1G75820",101.641492906706,1.80443932564374,0.294736432831918,3.83919902377381e-07,1.269623117162e-05,"CLV1",843915,"Leucine-rich receptor-like protein kinase family protein(CLV1)"
"919","AT5G12900",90.3670178231719,1.22030138986896,0.234976681704314,0.000156885222819568,0.00287169427231168,"AT5G12900",831130,"DNA double-strand break repair RAD50 ATPase(AT5G12900)"
"920","AT3G16250",130.536966538734,2.48089021337376,0.49041337532892,4.05107119269105e-06,0.000110565824766679,"PNSB3",820871,"NDH-dependent cyclic electron flow 1(PnsB3)"
"921","AT4G37110",102.720859345718,2.07187389919953,0.418363325321171,9.13601326806483e-06,0.000230925828362984,"AT4G37110",829865,"Zinc-finger domain of monoamine-oxidase A repressor R1(AT4G37110)"
"922","AT5G24290",118.200554560625,2.07002646002137,0.291683934058567,2.43450012827114e-09,1.20162566032726e-07,"MEB2",832496,"Vacuolar iron transporter (VIT) family protein(MEB2)"
"923","AT1G06620",124.490641387948,2.47273697148878,0.433745873981275,4.60782504471722e-07,1.5087205369188e-05,"AT1G06620",837171,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06620)"
"924","AT5G28770",78.8190679798966,1.54893269947252,0.211691994641174,1.77115678509649e-08,7.55769740427626e-07,"BZIP63",832990,"bZIP transcription factor family protein(BZO2H3)"
"925","AT5G24800",92.9501573395591,2.09381393824792,0.414250184888297,5.95025934043e-06,0.000156170695546048,"BZIP9",832549,"basic leucine zipper 9(BZIP9)"
"926","AT3G56240",118.12324749814,3.84273678066041,0.550563885457427,3.92559005677685e-11,2.57919065915782e-09,"CCH",824790,"copper chaperone(CCH)"
"927","AT1G28360",92.0945107916584,-1.36649215773676,0.412087742545307,0.00416725095833192,0.0484397150059883,"ERF12",839732,"ERF domain protein 12(ERF12)"
"928","AT4G25420",83.7762470068919,1.36582110981086,0.255352966975391,4.76292446813662e-05,0.00100324784816101,"GA20OX1",828645,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(GA20OX1)"
"929","AT4G37390",75.2458548382758,2.7752113367345,0.252278482005277,9.87869407277383e-22,2.20239379541549e-19,"YDK1",829893,"Auxin-responsive GH3 family protein(BRU6)"
"930","AT1G12740",112.818252698985,2.24747592242704,0.350490941717175,1.73454012751878e-08,7.41740198496284e-07,"CYP87A2",837830,"cytochrome P450, family 87, subfamily A, polypeptide 2(CYP87A2)"
"931","AT5G42650",95.983454527499,2.1168117135039,0.238871106645364,1.45615295942703e-13,1.33147405626503e-11,"CYP74A",834273,"allene oxide synthase(AOS)"
"932","AT4G38620",84.7556895726526,5.39568691533388,0.467794579166356,1.9381079221636e-27,7.25583724369246e-25,"MYB4",830018,"myb domain protein 4(MYB4)"
"933","AT4G18880",81.6852676218867,1.37947477831396,0.299173468349288,0.000262213155892312,0.00449683097598552,"HSFA4A",827622,"heat shock transcription factor A4A(HSF A4A)"
"934","AT3G26450",94.5757089881494,2.46191799356373,0.755860228260756,0.000546235235157321,0.00842144486091031,"AT3G26450",822250,"Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT3G26450)"
"935","AT4G17240",103.408721823139,1.44827860718993,0.326735557096424,0.000310222671750035,0.00519008284389898,"AT4G17240",827436,"structural maintenance of chromosomes protein(AT4G17240)"
"936","AT5G16030",121.323955386664,9.83701275351359,2.40100148043739,3.59801956415218e-11,2.40376781790935e-09,"AT5G16030",831460,"mental retardation GTPase activating protein(AT5G16030)"
"937","AT5G27920",104.637020854242,1.02770086504487,0.203290991257713,0.00086158878004266,0.012561090796184,"AT5G27920",832858,"F-box family protein(AT5G27920)"
"938","AT4G08930",86.5252275265272,1.57793245459344,0.38377061900583,0.000413140967621916,0.00665384990223543,"APRL6",826471,"APR-like 6(APRL6)"
"939","AT2G16630",109.796534612466,3.2900384252887,0.420425454320947,4.38739694513976e-13,3.73625451439756e-11,"AT2G16630",816164,"Pollen Ole e 1 allergen and extensin family protein(AT2G16630)"
"940","AT4G20260",73.9481789420732,3.2484441881719,0.304935362273841,7.96163026599274e-22,1.81580077859572e-19,"PCAP1",827773,"plasma-membrane associated cation-binding protein 1(PCAP1)"
"941","AT1G78680",98.1563694162658,1.77953847484423,0.264924590382796,3.04660517547224e-08,1.2438423846033e-06,"GGH2",844204,"gamma-glutamyl hydrolase 2(GGH2)"
"942","AT1G53520",98.0757218566658,1.72667576019829,0.443494769479475,0.000484062920810644,0.00761679339787851,"FAP3",841787,"Chalcone-flavanone isomerase family protein(FAP3)"
"943","AT3G18960",99.2672834863222,1.90732280533765,0.434512709971023,8.97513255664995e-05,0.00175799190709821,"AT3G18960",821429,"AP2/B3-like transcriptional factor family protein(AT3G18960)"
"944","AT4G00400",120.037192804569,5.18092331216144,0.800737093954905,3.3556285419723e-09,1.60827008526122e-07,"GPAT8",828140,"glycerol-3-phosphate acyltransferase 8(GPAT8)"
"945","AT1G45207",105.812457300863,1.40113638884946,0.308490546322948,0.000334216562735912,0.00553087993144784,"AT1G45207",841090,"Remorin family protein(AT1G45207)"
"946","AT2G31880",97.8657520510877,1.33295034984807,0.28099163743352,0.000220499372646505,0.00387524229588304,"SOBIR1",817746,"Leucine-rich repeat protein kinase family protein(SOBIR1)"
"947","AT1G62420",68.1051565665387,-1.41021170594265,0.292651658444406,0.00013530954982953,0.00252095031710566,"AT1G62420",842540,"DUF506 family protein (DUF506)(AT1G62420)"
"948","AT1G06180",84.2969191757536,1.8316638115849,0.374043077018306,2.13401785745285e-05,0.000491180167653448,"ATMYB13",837127,"myb domain protein 13(MYB13)"
"949","AT1G05010",68.6973176786868,2.88073272068404,0.332029505093513,6.26126300981899e-15,7.0588625364107e-13,"ACO4",839345,"ethylene-forming enzyme(EFE)"
"950","AT2G37585",98.1693513474252,1.31744639820968,0.246245502467556,6.48402449701666e-05,0.00132226119290652,"AT2G37585",818335,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT2G37585)"
"951","AT3G56930",93.7905100920875,0.968314244317722,0.213176139402827,0.00354453132353897,0.0420889231129026,"PAT04",824860,"DHHC-type zinc finger family protein(AT3G56930)"
"952","AT2G46620",90.1103794091025,1.20487686214222,0.25996568412183,0.000600089610366551,0.00913812590091567,"AT2G46620",819274,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G46620)"
"953","AT3G52740",99.866636095476,1.74606953377769,0.326696335833275,7.59542106058448e-06,0.000194462380237571,"AT3G52740",824440,"hypothetical protein(AT3G52740)"
"954","AT1G57990",93.4624041328494,1.10286593065293,0.255602548905506,0.00214011657634546,0.0273785900115065,"PUP18",842166,"purine permease 18(PUP18)"
"955","AT1G17870",77.0539865152621,-1.09996759577463,0.19414753091209,0.000128989875774999,0.00242598778685073,"EGY3",838366,"ethylene-dependent gravitropism-deficient and yellow-green-like 3(EGY3)"
"956","AT3G44720",70.416990930831,5.8057152818977,0.415316217652618,7.0713241808979e-39,4.12674159992283e-36,"ADT4",823601,"arogenate dehydratase 4(ADT4)"
"957","AT5G07580",99.4787574298698,1.18656335982663,0.206201340512837,5.10682265641479e-05,0.00106662710682718,"ERF106",830651,"ethylene-responsive transcription factor(AT5G07580)"
