userId	geneSymbol	geneName	entrezgene	gLink
815160	OPR3	oxophytodienoate-reductase 3	815160	https://www.ncbi.nlm.nih.gov/gene/?term=815160
839030	LGT9	NA	839030	https://www.ncbi.nlm.nih.gov/gene/?term=839030
828090	RBP-DR1	RNA-binding protein-defense related 1	828090	https://www.ncbi.nlm.nih.gov/gene/?term=828090
834496	GALS2	NA	834496	https://www.ncbi.nlm.nih.gov/gene/?term=834496
834607	FKBP13	FK506-binding protein 13	834607	https://www.ncbi.nlm.nih.gov/gene/?term=834607
831688	AT5G01720	NA	831688	https://www.ncbi.nlm.nih.gov/gene/?term=831688
842446	LHCA3	PSI type III chlorophyll a/b-binding protein	842446	https://www.ncbi.nlm.nih.gov/gene/?term=842446
834362	AT5G43420	NA	834362	https://www.ncbi.nlm.nih.gov/gene/?term=834362
819859	GATA15	GATA transcription factor 15	819859	https://www.ncbi.nlm.nih.gov/gene/?term=819859
817539	VLN1	villin-like 1	817539	https://www.ncbi.nlm.nih.gov/gene/?term=817539
818958	AT2G43560	NA	818958	https://www.ncbi.nlm.nih.gov/gene/?term=818958
821857	AT3G22850	NA	821857	https://www.ncbi.nlm.nih.gov/gene/?term=821857
838060	AT1G14950	NA	838060	https://www.ncbi.nlm.nih.gov/gene/?term=838060
841040	AT1G44760	NA	841040	https://www.ncbi.nlm.nih.gov/gene/?term=841040
841778	AT1G53430	NA	841778	https://www.ncbi.nlm.nih.gov/gene/?term=841778
844368	AT1G80280	NA	844368	https://www.ncbi.nlm.nih.gov/gene/?term=844368
829178	GGP3	NA	829178	https://www.ncbi.nlm.nih.gov/gene/?term=829178
818255	GAMMA-TIP	gamma tonoplast intrinsic protein	818255	https://www.ncbi.nlm.nih.gov/gene/?term=818255
828468	AT4G23680	NA	828468	https://www.ncbi.nlm.nih.gov/gene/?term=828468
836525	PSAN	photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)	836525	https://www.ncbi.nlm.nih.gov/gene/?term=836525
832722	AT5G26670	NA	832722	https://www.ncbi.nlm.nih.gov/gene/?term=832722
831134	AT5G12940	NA	831134	https://www.ncbi.nlm.nih.gov/gene/?term=831134
825379	AT3G62060	NA	825379	https://www.ncbi.nlm.nih.gov/gene/?term=825379
830515	AT5G06270	NA	830515	https://www.ncbi.nlm.nih.gov/gene/?term=830515
835872	COL5	CONSTANS-like 5	835872	https://www.ncbi.nlm.nih.gov/gene/?term=835872
822234	CYP71B34	cytochrome P450, family 71, subfamily B, polypeptide 34	822234	https://www.ncbi.nlm.nih.gov/gene/?term=822234
838371	HDG12	homeodomain GLABROUS 12	838371	https://www.ncbi.nlm.nih.gov/gene/?term=838371
816434	SLP3	subtilisin-like serine protease 3	816434	https://www.ncbi.nlm.nih.gov/gene/?term=816434
843993	AT1G76600	NA	843993	https://www.ncbi.nlm.nih.gov/gene/?term=843993
818917	AT2G43150	NA	818917	https://www.ncbi.nlm.nih.gov/gene/?term=818917
838308	AT1G17360	LOW protein: protein phosphatase 1 regulatory subunit-like protein	838308	https://www.ncbi.nlm.nih.gov/gene/?term=838308
821874	CIPK7	CBL-interacting protein kinase 7	821874	https://www.ncbi.nlm.nih.gov/gene/?term=821874
836802	UGT72E2	NA	836802	https://www.ncbi.nlm.nih.gov/gene/?term=836802
816578	AT2G20560	NA	816578	https://www.ncbi.nlm.nih.gov/gene/?term=816578
840483	AT1G35780	NA	840483	https://www.ncbi.nlm.nih.gov/gene/?term=840483
837576	ERD9	NA	837576	https://www.ncbi.nlm.nih.gov/gene/?term=837576
817869	NSP2	nitrile specifier protein 2	817869	https://www.ncbi.nlm.nih.gov/gene/?term=817869
820864	AT3G16180	NA	820864	https://www.ncbi.nlm.nih.gov/gene/?term=820864
837418	AMI1	amidase 1	837418	https://www.ncbi.nlm.nih.gov/gene/?term=837418
843282	NAP	NAC-like, activated by AP3/PI	843282	https://www.ncbi.nlm.nih.gov/gene/?term=843282
843729	AT1G73920	NA	843729	https://www.ncbi.nlm.nih.gov/gene/?term=843729
838703	AT1G21070	NA	838703	https://www.ncbi.nlm.nih.gov/gene/?term=838703
819112	GATA2	GATA transcription factor 2	819112	https://www.ncbi.nlm.nih.gov/gene/?term=819112
842360	CB5LP	cytochrome B5-like protein	842360	https://www.ncbi.nlm.nih.gov/gene/?term=842360
821245	COBL1	COBRA-like protein 1 precursor	821245	https://www.ncbi.nlm.nih.gov/gene/?term=821245
828983	AT4G28650	NA	828983	https://www.ncbi.nlm.nih.gov/gene/?term=828983
837255	HAI2	highly ABA-induced PP2C protein 2	837255	https://www.ncbi.nlm.nih.gov/gene/?term=837255
832241	AGO9	NA	832241	https://www.ncbi.nlm.nih.gov/gene/?term=832241
830950	AT5G10830	NA	830950	https://www.ncbi.nlm.nih.gov/gene/?term=830950
821218	AT3G01930	NA	821218	https://www.ncbi.nlm.nih.gov/gene/?term=821218
841370	AT1G49470	NA	841370	https://www.ncbi.nlm.nih.gov/gene/?term=841370
824304	AT3G51410	NA	824304	https://www.ncbi.nlm.nih.gov/gene/?term=824304
828246	ENDO5	endonuclease 5	828246	https://www.ncbi.nlm.nih.gov/gene/?term=828246
822485	AT3G28550	NA	822485	https://www.ncbi.nlm.nih.gov/gene/?term=822485
816388	DGK3	diacylglycerol kinase 3	816388	https://www.ncbi.nlm.nih.gov/gene/?term=816388
824083	AT3G49220	NA	824083	https://www.ncbi.nlm.nih.gov/gene/?term=824083
823513	AT3G43960	NA	823513	https://www.ncbi.nlm.nih.gov/gene/?term=823513
826892	PSAL	photosystem I subunit l	826892	https://www.ncbi.nlm.nih.gov/gene/?term=826892
822416	DEG1	DegP protease 1	822416	https://www.ncbi.nlm.nih.gov/gene/?term=822416
819971	TK1a	NA	819971	https://www.ncbi.nlm.nih.gov/gene/?term=819971
835515	LHCB3	light-harvesting chlorophyll B-binding protein 3	835515	https://www.ncbi.nlm.nih.gov/gene/?term=835515
837608	AT1G10650	NA	837608	https://www.ncbi.nlm.nih.gov/gene/?term=837608
826618	AT4G10265	NA	826618	https://www.ncbi.nlm.nih.gov/gene/?term=826618
829150	XTH24	xyloglucan endotransglucosylase/hydrolase 24	829150	https://www.ncbi.nlm.nih.gov/gene/?term=829150
818520	ABCG1	NA	818520	https://www.ncbi.nlm.nih.gov/gene/?term=818520
822282	AT3G26700	NA	822282	https://www.ncbi.nlm.nih.gov/gene/?term=822282
831568	UGT78D2	UDP-glucosyl transferase 78D2	831568	https://www.ncbi.nlm.nih.gov/gene/?term=831568
823835	TOPP5	type one serine/threonine protein phosphatase 5	823835	https://www.ncbi.nlm.nih.gov/gene/?term=823835
828142	AT4G02100	NA	828142	https://www.ncbi.nlm.nih.gov/gene/?term=828142
832691	AT5G26220	NA	832691	https://www.ncbi.nlm.nih.gov/gene/?term=832691
824041	AT3G48800	NA	824041	https://www.ncbi.nlm.nih.gov/gene/?term=824041
838008	AT1G14460	NA	838008	https://www.ncbi.nlm.nih.gov/gene/?term=838008
829495	AT4G33560	NA	829495	https://www.ncbi.nlm.nih.gov/gene/?term=829495
834784	HAT2	NA	834784	https://www.ncbi.nlm.nih.gov/gene/?term=834784
832370	CaS	calcium sensing receptor	832370	https://www.ncbi.nlm.nih.gov/gene/?term=832370
834742	AT5G46960	NA	834742	https://www.ncbi.nlm.nih.gov/gene/?term=834742
836485	SNRK2.5	SNF1-related protein kinase 2.5	836485	https://www.ncbi.nlm.nih.gov/gene/?term=836485
837517	XBCP3	xylem bark cysteine peptidase 3	837517	https://www.ncbi.nlm.nih.gov/gene/?term=837517
829564	CYCD3;1	CYCLIN D3;1	829564	https://www.ncbi.nlm.nih.gov/gene/?term=829564
831454	KIN2	stress-responsive protein (KIN2) / stress-induced protein (KIN2) / cold-responsive protein (COR6.6) / cold-regulated protein (COR6.6)	831454	https://www.ncbi.nlm.nih.gov/gene/?term=831454
828957	AT4G28400	NA	828957	https://www.ncbi.nlm.nih.gov/gene/?term=828957
839111	AT1G25275	NA	839111	https://www.ncbi.nlm.nih.gov/gene/?term=839111
842295	AT1G60010	NA	842295	https://www.ncbi.nlm.nih.gov/gene/?term=842295
828946	AT4G28310	microtubule-associated protein	828946	https://www.ncbi.nlm.nih.gov/gene/?term=828946
842016	PSAG	photosystem I subunit G	842016	https://www.ncbi.nlm.nih.gov/gene/?term=842016
5008015	AT3G20395	NA	5008015	https://www.ncbi.nlm.nih.gov/gene/?term=5008015
821972	TOPII	topoisomerase II	821972	https://www.ncbi.nlm.nih.gov/gene/?term=821972
825410	AT3G62370	heme binding protein	825410	https://www.ncbi.nlm.nih.gov/gene/?term=825410
816732	AT2G21960	NA	816732	https://www.ncbi.nlm.nih.gov/gene/?term=816732
833607	CYP716A1	cytochrome P450, family 716, subfamily A, polypeptide 1	833607	https://www.ncbi.nlm.nih.gov/gene/?term=833607
827725	ChiC	NA	827725	https://www.ncbi.nlm.nih.gov/gene/?term=827725
829188	AT4G30650	NA	829188	https://www.ncbi.nlm.nih.gov/gene/?term=829188
830765	FLS1	flavonol synthase 1	830765	https://www.ncbi.nlm.nih.gov/gene/?term=830765
844069	AT1G77330	NA	844069	https://www.ncbi.nlm.nih.gov/gene/?term=844069
841066	AT1G45010	NA	841066	https://www.ncbi.nlm.nih.gov/gene/?term=841066
819774	NP3	NPK1-related protein kinase 3	819774	https://www.ncbi.nlm.nih.gov/gene/?term=819774
835286	CRR1	NA	835286	https://www.ncbi.nlm.nih.gov/gene/?term=835286
816349	AT2G18340	NA	816349	https://www.ncbi.nlm.nih.gov/gene/?term=816349
827060	AT4G14200	NA	827060	https://www.ncbi.nlm.nih.gov/gene/?term=827060
831988	AT5G18700	NA	831988	https://www.ncbi.nlm.nih.gov/gene/?term=831988
825031	TTL4	tetratricopetide-repeat thioredoxin-like 4	825031	https://www.ncbi.nlm.nih.gov/gene/?term=825031
843257	AFP1	ABI five binding protein	843257	https://www.ncbi.nlm.nih.gov/gene/?term=843257
822075	CLE41	CLAVATA3/ESR-RELATED 41	822075	https://www.ncbi.nlm.nih.gov/gene/?term=822075
829024	AT4G29030	NA	829024	https://www.ncbi.nlm.nih.gov/gene/?term=829024
825178	AT3G60080	NA	825178	https://www.ncbi.nlm.nih.gov/gene/?term=825178
816692	AT2G21530	NA	816692	https://www.ncbi.nlm.nih.gov/gene/?term=816692
842379	MEE9	maternal effect embryo arrest 9	842379	https://www.ncbi.nlm.nih.gov/gene/?term=842379
842339	PANK1	pantothenate kinase 1	842339	https://www.ncbi.nlm.nih.gov/gene/?term=842339
817329	PD1	prephenate dehydratase 1	817329	https://www.ncbi.nlm.nih.gov/gene/?term=817329
816733	NA	stress enhanced protein 2	816733	https://www.ncbi.nlm.nih.gov/gene/?term=816733
843054	AT1G67330	NA	843054	https://www.ncbi.nlm.nih.gov/gene/?term=843054
821223	AT3G02250	NA	821223	https://www.ncbi.nlm.nih.gov/gene/?term=821223
820531	AT3G13310	NA	820531	https://www.ncbi.nlm.nih.gov/gene/?term=820531
831406	BCCP2	biotin carboxyl carrier protein 2	831406	https://www.ncbi.nlm.nih.gov/gene/?term=831406
834297	AT5G42860	NA	834297	https://www.ncbi.nlm.nih.gov/gene/?term=834297
828996	PSAE-1	Photosystem I reaction centre subunit IV / PsaE protein	828996	https://www.ncbi.nlm.nih.gov/gene/?term=828996
840052	ROPGEF14	RHO guanyl-nucleotide exchange factor 14	840052	https://www.ncbi.nlm.nih.gov/gene/?term=840052
828426	CRK19	cysteine-rich RLK (RECEPTOR-like protein kinase) 19	828426	https://www.ncbi.nlm.nih.gov/gene/?term=828426
842314	PUB19	NA	842314	https://www.ncbi.nlm.nih.gov/gene/?term=842314
826480	TL29	ascorbate peroxidase 4	826480	https://www.ncbi.nlm.nih.gov/gene/?term=826480
829322	RR10	response regulator 10	829322	https://www.ncbi.nlm.nih.gov/gene/?term=829322
827005	AT4G13710	NA	827005	https://www.ncbi.nlm.nih.gov/gene/?term=827005
829100	AT4G29780	NA	829100	https://www.ncbi.nlm.nih.gov/gene/?term=829100
824678	TT5	NA	824678	https://www.ncbi.nlm.nih.gov/gene/?term=824678
837971	AT1G14120	NA	837971	https://www.ncbi.nlm.nih.gov/gene/?term=837971
830409	CHIL	NA	830409	https://www.ncbi.nlm.nih.gov/gene/?term=830409
817279	AT2G27360	NA	817279	https://www.ncbi.nlm.nih.gov/gene/?term=817279
817376	LOG1	NA	817376	https://www.ncbi.nlm.nih.gov/gene/?term=817376
830512	DPA4	NA	830512	https://www.ncbi.nlm.nih.gov/gene/?term=830512
830679	AT5G07860	NA	830679	https://www.ncbi.nlm.nih.gov/gene/?term=830679
832438	RUP2	NA	832438	https://www.ncbi.nlm.nih.gov/gene/?term=832438
821230	ZFN1	zinc finger protein 1	821230	https://www.ncbi.nlm.nih.gov/gene/?term=821230
836344	ERL1	ERECTA-like 1	836344	https://www.ncbi.nlm.nih.gov/gene/?term=836344
814954	AT2G04170	NA	814954	https://www.ncbi.nlm.nih.gov/gene/?term=814954
826535	CINV2	cytosolic invertase 2	826535	https://www.ncbi.nlm.nih.gov/gene/?term=826535
828080	GH9B13	glycosyl hydrolase 9B13	828080	https://www.ncbi.nlm.nih.gov/gene/?term=828080
816415	AT2G18980	NA	816415	https://www.ncbi.nlm.nih.gov/gene/?term=816415
837990	SBH2	sphingoid base hydroxylase 2	837990	https://www.ncbi.nlm.nih.gov/gene/?term=837990
826919	AT4G13050	Acyl-ACP thioesterase	826919	https://www.ncbi.nlm.nih.gov/gene/?term=826919
818931	MSS3	NA	818931	https://www.ncbi.nlm.nih.gov/gene/?term=818931
824087	iqd21	IQ-domain 21	824087	https://www.ncbi.nlm.nih.gov/gene/?term=824087
835657	KCO1	NA	835657	https://www.ncbi.nlm.nih.gov/gene/?term=835657
828760	AT4G26540	NA	828760	https://www.ncbi.nlm.nih.gov/gene/?term=828760
821182	TMAC2	AFP2 (ABI five-binding protein 2) family protein	821182	https://www.ncbi.nlm.nih.gov/gene/?term=821182
818005	LHB1B2	photosystem II light harvesting complex protein B1B2	818005	https://www.ncbi.nlm.nih.gov/gene/?term=818005
828276	AT4G21870	NA	828276	https://www.ncbi.nlm.nih.gov/gene/?term=828276
825320	LHCA2	photosystem I light harvesting complex protein	825320	https://www.ncbi.nlm.nih.gov/gene/?term=825320
817969	AT2G34080	NA	817969	https://www.ncbi.nlm.nih.gov/gene/?term=817969
818271	AT2G36970	NA	818271	https://www.ncbi.nlm.nih.gov/gene/?term=818271
822102	FaTA	fatA acyl-ACP thioesterase	822102	https://www.ncbi.nlm.nih.gov/gene/?term=822102
818708	AT2G41090	NA	818708	https://www.ncbi.nlm.nih.gov/gene/?term=818708
843579	EXO70D1	exocyst subunit exo70 family protein D1	843579	https://www.ncbi.nlm.nih.gov/gene/?term=843579
817518	CDC6	cell division control 6	817518	https://www.ncbi.nlm.nih.gov/gene/?term=817518
844323	GL2	HD-ZIP IV family of homeobox-leucine zipper protein with lipid-binding START domain-containing protein	844323	https://www.ncbi.nlm.nih.gov/gene/?term=844323
818822	AT2G42220	NA	818822	https://www.ncbi.nlm.nih.gov/gene/?term=818822
820167	AT3G10060	NA	820167	https://www.ncbi.nlm.nih.gov/gene/?term=820167
821879	IAA7	indole-3-acetic acid 7	821879	https://www.ncbi.nlm.nih.gov/gene/?term=821879
819312	ASY3	asynaptic protein	819312	https://www.ncbi.nlm.nih.gov/gene/?term=819312
830877	AT5G10130	NA	830877	https://www.ncbi.nlm.nih.gov/gene/?term=830877
816951	AT2G24170	NA	816951	https://www.ncbi.nlm.nih.gov/gene/?term=816951
834913	AT5G48570	NA	834913	https://www.ncbi.nlm.nih.gov/gene/?term=834913
839869	CAB3	chlorophyll A/B binding protein 3	839869	https://www.ncbi.nlm.nih.gov/gene/?term=839869
831153	AT5G13140	NA	831153	https://www.ncbi.nlm.nih.gov/gene/?term=831153
828598	HVA22D	HVA22 homologue D	828598	https://www.ncbi.nlm.nih.gov/gene/?term=828598
831580	AT5G17160	aspartic/glutamic acid-rich protein	831580	https://www.ncbi.nlm.nih.gov/gene/?term=831580
835756	OXS3	oxidative stress 3	835756	https://www.ncbi.nlm.nih.gov/gene/?term=835756
843987	CDKB2;1	cyclin-dependent kinase B2;1	843987	https://www.ncbi.nlm.nih.gov/gene/?term=843987
843207	NUDX1	nudix hydrolase 1	843207	https://www.ncbi.nlm.nih.gov/gene/?term=843207
818709	TCH3	NA	818709	https://www.ncbi.nlm.nih.gov/gene/?term=818709
818093	AT2G35260	NA	818093	https://www.ncbi.nlm.nih.gov/gene/?term=818093
823977	AT3G48200	NA	823977	https://www.ncbi.nlm.nih.gov/gene/?term=823977
829043	PFK1	phosphofructokinase 1	829043	https://www.ncbi.nlm.nih.gov/gene/?term=829043
816830	SNG1	sinapoylglucose 1	816830	https://www.ncbi.nlm.nih.gov/gene/?term=816830
842262	AT1G59710	NA	842262	https://www.ncbi.nlm.nih.gov/gene/?term=842262
814653	AT2G01260	NA	814653	https://www.ncbi.nlm.nih.gov/gene/?term=814653
842908	GAD2	glutamate decarboxylase 2	842908	https://www.ncbi.nlm.nih.gov/gene/?term=842908
838559	AT1G19710	NA	838559	https://www.ncbi.nlm.nih.gov/gene/?term=838559
823860	AT3G47070	thylakoid soluble phosphoprotein	823860	https://www.ncbi.nlm.nih.gov/gene/?term=823860
821188	AT3G02900	NA	821188	https://www.ncbi.nlm.nih.gov/gene/?term=821188
827487	AT4G17670	NA	827487	https://www.ncbi.nlm.nih.gov/gene/?term=827487
832358	F8H	glucuronoxylan glucuronosyltransferase, putative	832358	https://www.ncbi.nlm.nih.gov/gene/?term=832358
829319	AT4G31890	NA	829319	https://www.ncbi.nlm.nih.gov/gene/?term=829319
817065	AT2G25270	NA	817065	https://www.ncbi.nlm.nih.gov/gene/?term=817065
839348	PFA-DSP1	NA	839348	https://www.ncbi.nlm.nih.gov/gene/?term=839348
830872	AT5G10080	NA	830872	https://www.ncbi.nlm.nih.gov/gene/?term=830872
818679	AT2G40820	stomatal closure actin-binding-like protein	818679	https://www.ncbi.nlm.nih.gov/gene/?term=818679
838040	SDS	NA	838040	https://www.ncbi.nlm.nih.gov/gene/?term=838040
817916	AT2G33510	NA	817916	https://www.ncbi.nlm.nih.gov/gene/?term=817916
822408	AT3G27880	NA	822408	https://www.ncbi.nlm.nih.gov/gene/?term=822408
827599	AT4G18650	NA	827599	https://www.ncbi.nlm.nih.gov/gene/?term=827599
836103	RHL41	NA	836103	https://www.ncbi.nlm.nih.gov/gene/?term=836103
834948	AT5G48900	NA	834948	https://www.ncbi.nlm.nih.gov/gene/?term=834948
841485	AT1G50630	NA	841485	https://www.ncbi.nlm.nih.gov/gene/?term=841485
828994	GrxC5	NA	828994	https://www.ncbi.nlm.nih.gov/gene/?term=828994
840250	ADR1	NA	840250	https://www.ncbi.nlm.nih.gov/gene/?term=840250
832197	AT5G20740	NA	832197	https://www.ncbi.nlm.nih.gov/gene/?term=832197
824799	AT3G56320	NA	824799	https://www.ncbi.nlm.nih.gov/gene/?term=824799
839591	AT1G27020	NA	839591	https://www.ncbi.nlm.nih.gov/gene/?term=839591
832004	NSH3	inosine-uridine preferring nucleoside hydrolase family protein	832004	https://www.ncbi.nlm.nih.gov/gene/?term=832004
815261	PLA2-ALPHA	NA	815261	https://www.ncbi.nlm.nih.gov/gene/?term=815261
823985	CYP71A26	cytochrome P450, family 71, subfamily A, polypeptide 26	823985	https://www.ncbi.nlm.nih.gov/gene/?term=823985
838052	PCR2	PLANT CADMIUM RESISTANCE 2	838052	https://www.ncbi.nlm.nih.gov/gene/?term=838052
828353	APT3	adenine phosphoribosyl transferase 3	828353	https://www.ncbi.nlm.nih.gov/gene/?term=828353
818718	AT2G41190	NA	818718	https://www.ncbi.nlm.nih.gov/gene/?term=818718
823641	NRT2.6	high affinity nitrate transporter 2.6	823641	https://www.ncbi.nlm.nih.gov/gene/?term=823641
822361	AT3G27400	NA	822361	https://www.ncbi.nlm.nih.gov/gene/?term=822361
817444	EXPA6	expansin A6	817444	https://www.ncbi.nlm.nih.gov/gene/?term=817444
816828	SCPL11	serine carboxypeptidase-like 11	816828	https://www.ncbi.nlm.nih.gov/gene/?term=816828
831484	AT5G16240	NA	831484	https://www.ncbi.nlm.nih.gov/gene/?term=831484
820162	DML2	demeter-like 2	820162	https://www.ncbi.nlm.nih.gov/gene/?term=820162
840380	GRF11	general regulatory factor 11	840380	https://www.ncbi.nlm.nih.gov/gene/?term=840380
834425	AT5G44020	NA	834425	https://www.ncbi.nlm.nih.gov/gene/?term=834425
826416	AT4G08555	NA	826416	https://www.ncbi.nlm.nih.gov/gene/?term=826416
817499	AT2G29500	NA	817499	https://www.ncbi.nlm.nih.gov/gene/?term=817499
822169	AOC3	allene oxide cyclase 3	822169	https://www.ncbi.nlm.nih.gov/gene/?term=822169
818764	MIZ1	NA	818764	https://www.ncbi.nlm.nih.gov/gene/?term=818764
825100	AT3G59310	NA	825100	https://www.ncbi.nlm.nih.gov/gene/?term=825100
821958	AT3G23760	NA	821958	https://www.ncbi.nlm.nih.gov/gene/?term=821958
839337	ASG4	NA	839337	https://www.ncbi.nlm.nih.gov/gene/?term=839337
831866	LAX1	like AUXIN RESISTANT 1	831866	https://www.ncbi.nlm.nih.gov/gene/?term=831866
836760	GMD1	GDP-D-mannose 4,6-dehydratase 1	836760	https://www.ncbi.nlm.nih.gov/gene/?term=836760
823942	CHL	chloroplastic lipocalin	823942	https://www.ncbi.nlm.nih.gov/gene/?term=823942
830400	AT5G05180	myosin heavy chain, striated protein	830400	https://www.ncbi.nlm.nih.gov/gene/?term=830400
831162	JAZ10	jasmonate-zim-domain protein 10	831162	https://www.ncbi.nlm.nih.gov/gene/?term=831162
834937	AT5G48790	LOW PSII ACCUMULATION protein (DUF1995)	834937	https://www.ncbi.nlm.nih.gov/gene/?term=834937
825923	AT4G00750	NA	825923	https://www.ncbi.nlm.nih.gov/gene/?term=825923
835330	AT5G52540	keratin-associated protein, putative (DUF819)	835330	https://www.ncbi.nlm.nih.gov/gene/?term=835330
843306	HVA22C	HVA22 homologue C	843306	https://www.ncbi.nlm.nih.gov/gene/?term=843306
838047	AT1G14820	NA	838047	https://www.ncbi.nlm.nih.gov/gene/?term=838047
829571	AT4G34220	NA	829571	https://www.ncbi.nlm.nih.gov/gene/?term=829571
819315	AT2G47010	calcium/calcium/calmodulin-dependent Serine/Threonine-kinase	819315	https://www.ncbi.nlm.nih.gov/gene/?term=819315
828450	AT4G23500	NA	828450	https://www.ncbi.nlm.nih.gov/gene/?term=828450
816895	sks16	SKU5 similar 16	816895	https://www.ncbi.nlm.nih.gov/gene/?term=816895
816412	HPT1	homogentisate phytyltransferase 1	816412	https://www.ncbi.nlm.nih.gov/gene/?term=816412
816736	PROPEP6	elicitor peptide 6 precursor	816736	https://www.ncbi.nlm.nih.gov/gene/?term=816736
823740	EXLA1	expansin-like A1	823740	https://www.ncbi.nlm.nih.gov/gene/?term=823740
824647	PIP2;5	plasma membrane intrinsic protein 2;5	824647	https://www.ncbi.nlm.nih.gov/gene/?term=824647
831599	GAD	glutamate decarboxylase	831599	https://www.ncbi.nlm.nih.gov/gene/?term=831599
828459	AT4G23590	NA	828459	https://www.ncbi.nlm.nih.gov/gene/?term=828459
843024	TRM22	DnaA initiator-associating protein	843024	https://www.ncbi.nlm.nih.gov/gene/?term=843024
836269	PXY	NA	836269	https://www.ncbi.nlm.nih.gov/gene/?term=836269
824401	AT3G52360	NA	824401	https://www.ncbi.nlm.nih.gov/gene/?term=824401
819886	AT3G07010	NA	819886	https://www.ncbi.nlm.nih.gov/gene/?term=819886
820253	AT3G10840	NA	820253	https://www.ncbi.nlm.nih.gov/gene/?term=820253
829904	CYCB1;1	CYCLIN B1;1	829904	https://www.ncbi.nlm.nih.gov/gene/?term=829904
831485	AT5G16250	NA	831485	https://www.ncbi.nlm.nih.gov/gene/?term=831485
828201	SULTR3;2	sulfate transporter 3;2	828201	https://www.ncbi.nlm.nih.gov/gene/?term=828201
824292	AT3G51290	pyridoxal-phosphate-dependent serine hydroxymethyltransferase, putative (DUF632)	824292	https://www.ncbi.nlm.nih.gov/gene/?term=824292
830050	AT4G38950	NA	830050	https://www.ncbi.nlm.nih.gov/gene/?term=830050
826456	AT4G08850	NA	826456	https://www.ncbi.nlm.nih.gov/gene/?term=826456
825294	SDR1	NA	825294	https://www.ncbi.nlm.nih.gov/gene/?term=825294
823715	AT3G45730	NA	823715	https://www.ncbi.nlm.nih.gov/gene/?term=823715
835364	MAKR5	NA	835364	https://www.ncbi.nlm.nih.gov/gene/?term=835364
841830	GLIP5	GDSL-motif lipase 5	841830	https://www.ncbi.nlm.nih.gov/gene/?term=841830
838850	AT1G22440	NA	838850	https://www.ncbi.nlm.nih.gov/gene/?term=838850
816997	CNGC14	cyclic nucleotide-gated channel 14	816997	https://www.ncbi.nlm.nih.gov/gene/?term=816997
829304	AT4G31760	NA	829304	https://www.ncbi.nlm.nih.gov/gene/?term=829304
832588	AT5G25170	NA	832588	https://www.ncbi.nlm.nih.gov/gene/?term=832588
819862	AT3G06770	NA	819862	https://www.ncbi.nlm.nih.gov/gene/?term=819862
821422	Tic62	NA	821422	https://www.ncbi.nlm.nih.gov/gene/?term=821422
835627	AT5G55340	NA	835627	https://www.ncbi.nlm.nih.gov/gene/?term=835627
839077	ZFP7	zinc finger protein 7	839077	https://www.ncbi.nlm.nih.gov/gene/?term=839077
835691	OPT1	NA	835691	https://www.ncbi.nlm.nih.gov/gene/?term=835691
833840	AT5G38520	NA	833840	https://www.ncbi.nlm.nih.gov/gene/?term=833840
829593	AT4G34420	NA	829593	https://www.ncbi.nlm.nih.gov/gene/?term=829593
818549	BIK1	botrytis-induced kinase1	818549	https://www.ncbi.nlm.nih.gov/gene/?term=818549
824493	PAL2	phenylalanine ammonia-lyase 2	824493	https://www.ncbi.nlm.nih.gov/gene/?term=824493
835909	RPB5C	RNA polymerase II fifth largest subunit, C	835909	https://www.ncbi.nlm.nih.gov/gene/?term=835909
841687	AT1G52560	NA	841687	https://www.ncbi.nlm.nih.gov/gene/?term=841687
817696	STH	salt tolerance homologue	817696	https://www.ncbi.nlm.nih.gov/gene/?term=817696
837976	AT1G14170	NA	837976	https://www.ncbi.nlm.nih.gov/gene/?term=837976
819784	MKP2	MAPK phosphatase 2	819784	https://www.ncbi.nlm.nih.gov/gene/?term=819784
819990	SCPL27	serine carboxypeptidase-like 27	819990	https://www.ncbi.nlm.nih.gov/gene/?term=819990
827438	GATL6	NA	827438	https://www.ncbi.nlm.nih.gov/gene/?term=827438
837618	AT1G10750	NA	837618	https://www.ncbi.nlm.nih.gov/gene/?term=837618
816465	AT2G19460	NA	816465	https://www.ncbi.nlm.nih.gov/gene/?term=816465
844279	OCT5	organic cation/carnitine transporter5	844279	https://www.ncbi.nlm.nih.gov/gene/?term=844279
825048	GAUT15	galacturonosyltransferase 15	825048	https://www.ncbi.nlm.nih.gov/gene/?term=825048
842128	AT1G56720	NA	842128	https://www.ncbi.nlm.nih.gov/gene/?term=842128
835747	AT5G56460	NA	835747	https://www.ncbi.nlm.nih.gov/gene/?term=835747
839844	AT1G29670	NA	839844	https://www.ncbi.nlm.nih.gov/gene/?term=839844
817778	AT2G32190	NA	817778	https://www.ncbi.nlm.nih.gov/gene/?term=817778
838596	AT1G20070	NA	838596	https://www.ncbi.nlm.nih.gov/gene/?term=838596
842563	AT1G62660	NA	842563	https://www.ncbi.nlm.nih.gov/gene/?term=842563
823982	AT3G48240	NA	823982	https://www.ncbi.nlm.nih.gov/gene/?term=823982
832045	AT5G19250	NA	832045	https://www.ncbi.nlm.nih.gov/gene/?term=832045
836355	AT5G62340	NA	836355	https://www.ncbi.nlm.nih.gov/gene/?term=836355
843209	AT1G68780	NA	843209	https://www.ncbi.nlm.nih.gov/gene/?term=843209
